APPLICATION_ID|REFERENCE_ID|REQUESTED_PRODUCT_TYPE_CODE|REQUESTED_SUBPRODUCT_TYPE_CODE|REQUESTED_PROMO_TYPE_CODE|SOURCE_CHANNEL_TYPE_CODE|EXTERNAL_TRACKING_CODE|SOURCE_IP|ORIGINATION_DTTM|TERMS_ACCEPTANCE_RESPONSE|TERMS_ACCEPTANCE_DTTM|CURRENT_DECISION_ID|CURRENT_QUEUE_TYPE_CODE|CURRENT_DECISION_STATUS_TYPE_CODE|APPLICATION_STATUS_TYPE_CODE|CHECKED_OUT_USER_ID|CHNG_DTTM|INSRT_TS|CHNG_TS|INSRT_USR_ID|CHNG_USR_ID|ACTIVE_FLAG|BEST_GUEST_MATCH_FLAG|TRIPS_090_DAYS|TRIPS_180_DAYS|TRIPS_270_DAYS|TRIPS_360_DAYS|SOURCE_CODE|IP_ADDRESS|FUND_TRANSFER_AUTHORIZE|ELECTRONIC_CONSENT|CARD_AGREEMENT|PRIVACY_POLICY|MESSAGE_VERSION_NUMBER|SOLICITATION_STORE_NUMBER|RINGING_STORE_NUMBER|SOLICITATION_TEAM_MEMBER|RINGING_TEAM_MEMBER|PRIVATE_LABEL_ONLY|CO_BRAND_ONLY|TERMS_VERSION|APR_TYPE|POS_BASKET_SIZE|PRE_APPROVED_ID|PRE_APPROVED_CODE|SOLICITATION_OFFER|PIN_SELECTED|WEB_DATA_1|WEB_DATA_2|WEB_DATA_3|WEB_DATA_4|WEB_DATA_5
29392|TCC-180123023835|1|||2|||2013-07-09 14:22:28.809012|1|2018-01-23 18:42:31.310000|29872|14|3|1||2018-01-23 14:14:17.645442|2013-07-09 14:22:28.809012|2018-01-23 18:42:31.957368|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|982|1098|18065|7323|1|0|9802000004081710|1|3|333|12|555|0|xG75Bjbj6mT4GUJJG1THGbScmWsxv8ktnBy9XK609DaWouLU7toDaiusC1wMlXq6JKWINENTDXrV9LSb9vzBNYv7tcz5ZBQO4yco|xG75Bjbj6mT4GUJJG1THGbScmWsxv8ktnBy9XK609DaWouLU7toDaiusC1wMlXq6JKWINENTDXrV9LSb9vzBNYv7tcz5ZBQO4yco|xG75Bjbj6mT4GUJJG1THGbScmWsxv8ktnBy9XK609DaWouLU7toDaiusC1wMlXq6JKWINENTDXrV9LSb9vzBNYv7tcz5ZBQO4yco|xG75Bjbj6mT4GUJJG1THGbScmWsxv8ktnBy9XK609DaWouLU7toDaiusC1wMlXq6JKWINENTDXrV9LSb9vzBNYv7tcz5ZBQO4yco|xG75Bjbj6mT4GUJJG1THGbScmWsxv8ktnBy9XK609DaWouLU7toDaiusC1wMlXq6JKWINENTDXrV9LSb9vzBNYv7tcz5ZBQO4yco
29374|TCC-180123023830|1|||2|||2013-07-09 14:22:29.768306|1|2018-01-23 18:42:32.907000|29854|14|3|1||2018-01-23 14:13:25.545795|2013-07-09 14:22:29.768306|2018-01-23 18:42:33.408095|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|983|660|4706|30263|1|0|9802000004081710|1|2|333|12|555|0|E2VAFE4UR94SyDxZ5PMEN6DFGWOIgvzwcLDgK5DsMwNN01qRzWQMGaLjVmsqr16MGGcLv3vf4hPc2bzwwnzgysS228WiwfE6lbA3|E2VAFE4UR94SyDxZ5PMEN6DFGWOIgvzwcLDgK5DsMwNN01qRzWQMGaLjVmsqr16MGGcLv3vf4hPc2bzwwnzgysS228WiwfE6lbA3|E2VAFE4UR94SyDxZ5PMEN6DFGWOIgvzwcLDgK5DsMwNN01qRzWQMGaLjVmsqr16MGGcLv3vf4hPc2bzwwnzgysS228WiwfE6lbA3|E2VAFE4UR94SyDxZ5PMEN6DFGWOIgvzwcLDgK5DsMwNN01qRzWQMGaLjVmsqr16MGGcLv3vf4hPc2bzwwnzgysS228WiwfE6lbA3|E2VAFE4UR94SyDxZ5PMEN6DFGWOIgvzwcLDgK5DsMwNN01qRzWQMGaLjVmsqr16MGGcLv3vf4hPc2bzwwnzgysS228WiwfE6lbA3
29372|TCC-180123023828|1|||2|||2013-07-09 14:22:30.739169|1|2018-01-23 18:42:21.500000|29852|14|3|1||2018-01-23 14:13:07.189525|2013-07-09 14:22:30.739169|2018-01-23 18:42:22.119744|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|984|1958|9302|18582|1|0|9802000004081710|1|1|333|12|555|0|qTdCTtHlxv1b3L8fummfg6NjmlSxawHYbrIABK4KbiSr0r2q7V5r6miRTsndOZrFiLss4EdxKrOfycS05k6NP6pshikAMbbL7hit|qTdCTtHlxv1b3L8fummfg6NjmlSxawHYbrIABK4KbiSr0r2q7V5r6miRTsndOZrFiLss4EdxKrOfycS05k6NP6pshikAMbbL7hit|qTdCTtHlxv1b3L8fummfg6NjmlSxawHYbrIABK4KbiSr0r2q7V5r6miRTsndOZrFiLss4EdxKrOfycS05k6NP6pshikAMbbL7hit|qTdCTtHlxv1b3L8fummfg6NjmlSxawHYbrIABK4KbiSr0r2q7V5r6miRTsndOZrFiLss4EdxKrOfycS05k6NP6pshikAMbbL7hit|qTdCTtHlxv1b3L8fummfg6NjmlSxawHYbrIABK4KbiSr0r2q7V5r6miRTsndOZrFiLss4EdxKrOfycS05k6NP6pshikAMbbL7hit
29370|TCC-180123023823|1|||2|||2013-07-09 14:12:33.970960|1|2018-01-23 03:55:50.583000|29850|14|3|1||2018-01-23 14:12:23.616641|2013-07-09 14:12:33.970960|2018-01-23 03:55:51.211340|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|985|913|17847|17303|1|0|9802000004081710|1|3|333|12|555|0|S2THGOVz6PVYE0UFMvo4ICXkPX5cHZp1yQw7SAfaIygiso4nWBqzkciFCiHWuUeKgtDGymi71UX7r7H3Dzd5DJ8NjeK1aadY8JSn|S2THGOVz6PVYE0UFMvo4ICXkPX5cHZp1yQw7SAfaIygiso4nWBqzkciFCiHWuUeKgtDGymi71UX7r7H3Dzd5DJ8NjeK1aadY8JSn|S2THGOVz6PVYE0UFMvo4ICXkPX5cHZp1yQw7SAfaIygiso4nWBqzkciFCiHWuUeKgtDGymi71UX7r7H3Dzd5DJ8NjeK1aadY8JSn|S2THGOVz6PVYE0UFMvo4ICXkPX5cHZp1yQw7SAfaIygiso4nWBqzkciFCiHWuUeKgtDGymi71UX7r7H3Dzd5DJ8NjeK1aadY8JSn|S2THGOVz6PVYE0UFMvo4ICXkPX5cHZp1yQw7SAfaIygiso4nWBqzkciFCiHWuUeKgtDGymi71UX7r7H3Dzd5DJ8NjeK1aadY8JSn
29369|TCC-180123023822|1|||2|||2013-07-09 14:12:34.999792|1|2018-01-23 03:55:53.835000|29849|14|3|1||2018-01-23 14:12:15.823322|2013-07-09 14:12:34.999792|2018-01-23 03:55:54.428994|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|986|1422|19457|25109|1|0|9802000004081710|1|0|333|12|555|0|YNmzL7R0s5gWuEp46XF9lUgNzeV4lpMQLaBNFRrPzeyzPkql3ec4biyU5Ie9cEc0utKuAmeUgIcfMRnth2Wg0hK30LMRUoYCv510|YNmzL7R0s5gWuEp46XF9lUgNzeV4lpMQLaBNFRrPzeyzPkql3ec4biyU5Ie9cEc0utKuAmeUgIcfMRnth2Wg0hK30LMRUoYCv510|YNmzL7R0s5gWuEp46XF9lUgNzeV4lpMQLaBNFRrPzeyzPkql3ec4biyU5Ie9cEc0utKuAmeUgIcfMRnth2Wg0hK30LMRUoYCv510|YNmzL7R0s5gWuEp46XF9lUgNzeV4lpMQLaBNFRrPzeyzPkql3ec4biyU5Ie9cEc0utKuAmeUgIcfMRnth2Wg0hK30LMRUoYCv510|YNmzL7R0s5gWuEp46XF9lUgNzeV4lpMQLaBNFRrPzeyzPkql3ec4biyU5Ie9cEc0utKuAmeUgIcfMRnth2Wg0hK30LMRUoYCv510
29359|TCC-180123023812|1|||2|||2013-07-09 14:12:06.344022|1|2018-01-23 18:42:41.148000|29839|14|3|1||2018-01-23 14:10:56.162613|2013-07-09 14:12:06.344022|2018-01-23 18:42:41.764716|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|987|2615|19543|12915|1|0|9802000004081710|1|2|333|12||0|RPZ3izbpvAwOw448xFzgfppTR63oLLmez7KLZmTIBh3FpjRKHEuvbamMo6FeJ7qyljeAQAPVvkpZ3rU6vEVMesl6KmGNvMg1IRK2|RPZ3izbpvAwOw448xFzgfppTR63oLLmez7KLZmTIBh3FpjRKHEuvbamMo6FeJ7qyljeAQAPVvkpZ3rU6vEVMesl6KmGNvMg1IRK2|RPZ3izbpvAwOw448xFzgfppTR63oLLmez7KLZmTIBh3FpjRKHEuvbamMo6FeJ7qyljeAQAPVvkpZ3rU6vEVMesl6KmGNvMg1IRK2|RPZ3izbpvAwOw448xFzgfppTR63oLLmez7KLZmTIBh3FpjRKHEuvbamMo6FeJ7qyljeAQAPVvkpZ3rU6vEVMesl6KmGNvMg1IRK2|RPZ3izbpvAwOw448xFzgfppTR63oLLmez7KLZmTIBh3FpjRKHEuvbamMo6FeJ7qyljeAQAPVvkpZ3rU6vEVMesl6KmGNvMg1IRK2
29357|TCC-180123023810|1|||2|||2013-07-09 14:12:08.659260|1|2018-01-23 18:42:28.262000|29837|14|3|1||2018-01-23 14:10:38.353659|2013-07-09 14:12:08.659260|2018-01-23 18:42:28.875429|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|988|275|12956|26252|1|0|9802000004081710|1|1|333|12||0|usloGQiS4LnEphMSX3Swb4AmnEAoilfoWFfcqeotM3oTGUqAa05e7oMbzIw6MlQfa4EGPt4cs7QBTMBBro6K5tQdEudttOO9Gpzp|usloGQiS4LnEphMSX3Swb4AmnEAoilfoWFfcqeotM3oTGUqAa05e7oMbzIw6MlQfa4EGPt4cs7QBTMBBro6K5tQdEudttOO9Gpzp|usloGQiS4LnEphMSX3Swb4AmnEAoilfoWFfcqeotM3oTGUqAa05e7oMbzIw6MlQfa4EGPt4cs7QBTMBBro6K5tQdEudttOO9Gpzp|usloGQiS4LnEphMSX3Swb4AmnEAoilfoWFfcqeotM3oTGUqAa05e7oMbzIw6MlQfa4EGPt4cs7QBTMBBro6K5tQdEudttOO9Gpzp|usloGQiS4LnEphMSX3Swb4AmnEAoilfoWFfcqeotM3oTGUqAa05e7oMbzIw6MlQfa4EGPt4cs7QBTMBBro6K5tQdEudttOO9Gpzp
29356|TCC-180123023809|1|||2|||2013-07-09 14:12:09.673658|1|2018-01-23 18:42:29.851000|29836|14|3|1||2018-01-23 14:10:30.637634|2013-07-09 14:12:09.673658|2018-01-23 18:42:30.415444|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|989|314|22239|31532|1|0|9802000004081710|1|3|333|12||0|kOBUjf2RLt3B6X3pfQ5pbotBD35hyNAxpvgir1PF7pvzLCS7GaWsPLYZ44XOnHOa8zb4rHg7peaQ5wtRX0j8HkrhaJCzqhoeqbIZ|kOBUjf2RLt3B6X3pfQ5pbotBD35hyNAxpvgir1PF7pvzLCS7GaWsPLYZ44XOnHOa8zb4rHg7peaQ5wtRX0j8HkrhaJCzqhoeqbIZ|kOBUjf2RLt3B6X3pfQ5pbotBD35hyNAxpvgir1PF7pvzLCS7GaWsPLYZ44XOnHOa8zb4rHg7peaQ5wtRX0j8HkrhaJCzqhoeqbIZ|kOBUjf2RLt3B6X3pfQ5pbotBD35hyNAxpvgir1PF7pvzLCS7GaWsPLYZ44XOnHOa8zb4rHg7peaQ5wtRX0j8HkrhaJCzqhoeqbIZ|kOBUjf2RLt3B6X3pfQ5pbotBD35hyNAxpvgir1PF7pvzLCS7GaWsPLYZ44XOnHOa8zb4rHg7peaQ5wtRX0j8HkrhaJCzqhoeqbIZ
29355|TCC-180123023808|1|||2|||2013-07-09 14:12:10.666526|1|2018-01-23 18:42:36.370000|29835|14|3|1||2018-01-23 14:10:23.025810|2013-07-09 14:12:10.666526|2018-01-23 18:42:37.580069|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|990|911|1418|5173|1|0|9802000004081710|1|1|333|12|555|0|S6PWCdnsglj5Ofj0l7orOioBLjikZ0OjnpuqHlDCrT1ZkDX45DElDIw2lXQONM6pAwYBu26c7VfH99BXdfsgSiivbMCEYgkLIF3O|S6PWCdnsglj5Ofj0l7orOioBLjikZ0OjnpuqHlDCrT1ZkDX45DElDIw2lXQONM6pAwYBu26c7VfH99BXdfsgSiivbMCEYgkLIF3O|S6PWCdnsglj5Ofj0l7orOioBLjikZ0OjnpuqHlDCrT1ZkDX45DElDIw2lXQONM6pAwYBu26c7VfH99BXdfsgSiivbMCEYgkLIF3O|S6PWCdnsglj5Ofj0l7orOioBLjikZ0OjnpuqHlDCrT1ZkDX45DElDIw2lXQONM6pAwYBu26c7VfH99BXdfsgSiivbMCEYgkLIF3O|S6PWCdnsglj5Ofj0l7orOioBLjikZ0OjnpuqHlDCrT1ZkDX45DElDIw2lXQONM6pAwYBu26c7VfH99BXdfsgSiivbMCEYgkLIF3O
29351|TCC-180123023795|1|||2|||2013-07-09 14:12:18.653241|1|2018-01-23 18:42:46.007000|29831|14|3|1||2018-01-23 14:08:16.987116|2013-07-09 14:12:18.653241|2018-01-23 18:42:46.618104|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|991|1417|28158|21815|1|0|9802000004081710|1|2|333|12||0|RQPTEedoh8w58zMDItdiFogk8u7cVUpP0oHm7kdMgU5or4QkQKtxNkQjqacym6cAWO3LRaA8Z2wQtR2ZOgxlZiCtesjHNQSEWxEE|RQPTEedoh8w58zMDItdiFogk8u7cVUpP0oHm7kdMgU5or4QkQKtxNkQjqacym6cAWO3LRaA8Z2wQtR2ZOgxlZiCtesjHNQSEWxEE|RQPTEedoh8w58zMDItdiFogk8u7cVUpP0oHm7kdMgU5or4QkQKtxNkQjqacym6cAWO3LRaA8Z2wQtR2ZOgxlZiCtesjHNQSEWxEE|RQPTEedoh8w58zMDItdiFogk8u7cVUpP0oHm7kdMgU5or4QkQKtxNkQjqacym6cAWO3LRaA8Z2wQtR2ZOgxlZiCtesjHNQSEWxEE|RQPTEedoh8w58zMDItdiFogk8u7cVUpP0oHm7kdMgU5or4QkQKtxNkQjqacym6cAWO3LRaA8Z2wQtR2ZOgxlZiCtesjHNQSEWxEE
29350|TCC-180123023825|1|||2|||2013-07-09 14:22:31.748218|1|2018-01-23 03:55:48.629000|29830|14|3|1||2018-01-23 14:12:39.266197|2013-07-09 14:22:31.748218|2018-01-23 03:55:49.415654|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|992|2744|21637|17744|1|0|9802000004081710|1|0|333|12||0|EmPVXGdLNKyRRYEmPjANQCsZB0rYU0ErQLGWH9Og4BOfSfmA3c3ROhf5yLVE2mwWGZXbxOSFiBl7waTGUPbtwA1kAbKlntAQ9XaX|EmPVXGdLNKyRRYEmPjANQCsZB0rYU0ErQLGWH9Og4BOfSfmA3c3ROhf5yLVE2mwWGZXbxOSFiBl7waTGUPbtwA1kAbKlntAQ9XaX|EmPVXGdLNKyRRYEmPjANQCsZB0rYU0ErQLGWH9Og4BOfSfmA3c3ROhf5yLVE2mwWGZXbxOSFiBl7waTGUPbtwA1kAbKlntAQ9XaX|EmPVXGdLNKyRRYEmPjANQCsZB0rYU0ErQLGWH9Og4BOfSfmA3c3ROhf5yLVE2mwWGZXbxOSFiBl7waTGUPbtwA1kAbKlntAQ9XaX|EmPVXGdLNKyRRYEmPjANQCsZB0rYU0ErQLGWH9Og4BOfSfmA3c3ROhf5yLVE2mwWGZXbxOSFiBl7waTGUPbtwA1kAbKlntAQ9XaX
29349|TCC-180123023824|1|||2|||2013-07-09 14:12:32.953123|1|2018-01-23 03:55:52.163000|29829|14|3|1||2018-01-23 14:12:31.638881|2013-07-09 14:12:32.953123|2018-01-23 03:55:52.905263|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|993|293|31672|4244|1|0|F832315R0812117|1|2|333|12||0|hGLbKmumYfI5wbYXwaP2LubUTf8tztMCO3X9LZOF81x0GrPfLeHCDlt1fEtldyn7dHjBTNek9Phx31HjK4ci1LyrIf4hOLKS28aX|hGLbKmumYfI5wbYXwaP2LubUTf8tztMCO3X9LZOF81x0GrPfLeHCDlt1fEtldyn7dHjBTNek9Phx31HjK4ci1LyrIf4hOLKS28aX|hGLbKmumYfI5wbYXwaP2LubUTf8tztMCO3X9LZOF81x0GrPfLeHCDlt1fEtldyn7dHjBTNek9Phx31HjK4ci1LyrIf4hOLKS28aX|hGLbKmumYfI5wbYXwaP2LubUTf8tztMCO3X9LZOF81x0GrPfLeHCDlt1fEtldyn7dHjBTNek9Phx31HjK4ci1LyrIf4hOLKS28aX|hGLbKmumYfI5wbYXwaP2LubUTf8tztMCO3X9LZOF81x0GrPfLeHCDlt1fEtldyn7dHjBTNek9Phx31HjK4ci1LyrIf4hOLKS28aX
29347|TCC-180123023804|1|||2|||2013-07-09 14:12:12.883366|1|2018-01-23 18:42:38.811000|29827|14|3|1||2018-01-23 14:09:44.942525|2013-07-09 14:12:12.883366|2018-01-23 18:42:39.982412|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|994|1383|16893|14012|1|0|F832315R0812117|1|3|333|12|555|0|LIwpiZSoGdrGma5dZAYvRrOKRgZc1nG1IWE867f7fsisZECNrSO43C9ZTACBoUH4ieymMBQJU2qICsgm1KQYmQSDrEXx5psNR4h9|LIwpiZSoGdrGma5dZAYvRrOKRgZc1nG1IWE867f7fsisZECNrSO43C9ZTACBoUH4ieymMBQJU2qICsgm1KQYmQSDrEXx5psNR4h9|LIwpiZSoGdrGma5dZAYvRrOKRgZc1nG1IWE867f7fsisZECNrSO43C9ZTACBoUH4ieymMBQJU2qICsgm1KQYmQSDrEXx5psNR4h9|LIwpiZSoGdrGma5dZAYvRrOKRgZc1nG1IWE867f7fsisZECNrSO43C9ZTACBoUH4ieymMBQJU2qICsgm1KQYmQSDrEXx5psNR4h9|LIwpiZSoGdrGma5dZAYvRrOKRgZc1nG1IWE867f7fsisZECNrSO43C9ZTACBoUH4ieymMBQJU2qICsgm1KQYmQSDrEXx5psNR4h9
29340|TCC-180123023797|1|||2|||2013-07-09 14:12:16.461880|1|2018-01-23 18:42:34.793000|29820|14|3|1||2018-01-23 14:08:34.782950|2013-07-09 14:12:16.461880|2018-01-23 18:42:35.527524|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|995|1418|12105|13962|1|0|F832315R0812117|1|1|333|12|555|0|GnKx6UrR5jC6g80CUFivdYDMdVjby4uvRDlT3Q1MBDNpWhRFcg8slETePLDI2IReFl6C5mVyrMkQmUlX1xL2tH1cW2127urMVlC2|GnKx6UrR5jC6g80CUFivdYDMdVjby4uvRDlT3Q1MBDNpWhRFcg8slETePLDI2IReFl6C5mVyrMkQmUlX1xL2tH1cW2127urMVlC2|GnKx6UrR5jC6g80CUFivdYDMdVjby4uvRDlT3Q1MBDNpWhRFcg8slETePLDI2IReFl6C5mVyrMkQmUlX1xL2tH1cW2127urMVlC2|GnKx6UrR5jC6g80CUFivdYDMdVjby4uvRDlT3Q1MBDNpWhRFcg8slETePLDI2IReFl6C5mVyrMkQmUlX1xL2tH1cW2127urMVlC2|GnKx6UrR5jC6g80CUFivdYDMdVjby4uvRDlT3Q1MBDNpWhRFcg8slETePLDI2IReFl6C5mVyrMkQmUlX1xL2tH1cW2127urMVlC2
29326|TCC-180123023790|1|||2|||2013-07-09 14:12:21.158692|1|2018-01-23 18:42:49.597000|29806|14|3|1||2018-01-23 14:07:26.462007|2013-07-09 14:12:21.158692|2018-01-23 18:42:50.680940|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|996|192|28940|26988|1|0|F832315R0812117|1|1|333|12|555|0|9O4wouyqUj5IWu937frtbRhEdB06efvNepdc8Zl1PIojl19aYV65V0wRlVDbBqNltlRn9J0ocWfQaCueWNJjO1Kd5lUXlrky5mP2|9O4wouyqUj5IWu937frtbRhEdB06efvNepdc8Zl1PIojl19aYV65V0wRlVDbBqNltlRn9J0ocWfQaCueWNJjO1Kd5lUXlrky5mP2|9O4wouyqUj5IWu937frtbRhEdB06efvNepdc8Zl1PIojl19aYV65V0wRlVDbBqNltlRn9J0ocWfQaCueWNJjO1Kd5lUXlrky5mP2|9O4wouyqUj5IWu937frtbRhEdB06efvNepdc8Zl1PIojl19aYV65V0wRlVDbBqNltlRn9J0ocWfQaCueWNJjO1Kd5lUXlrky5mP2|9O4wouyqUj5IWu937frtbRhEdB06efvNepdc8Zl1PIojl19aYV65V0wRlVDbBqNltlRn9J0ocWfQaCueWNJjO1Kd5lUXlrky5mP2
29322|TCC-180123023786|1|||2|||2013-07-09 14:12:22.104262|1|2018-01-23 18:42:51.618000|29802|14|3|1||2018-01-23 14:06:48.766813|2013-07-09 14:12:22.104262|2018-01-23 18:42:52.332078|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|1|1000|192.1.199.1|1|1|0|1|1|997|193|1140|9129|1|0|F832315R0812117|1|2|333|12|555|0|wlKH70MoUEHV5GGuohl6XVREAyCoZIiRPg27m0pZGpxJlCBRoOLWxSVOz10WxGh9fO0pijxhClshDyQd8DPBViJmeoT1fSI0g7Ed|wlKH70MoUEHV5GGuohl6XVREAyCoZIiRPg27m0pZGpxJlCBRoOLWxSVOz10WxGh9fO0pijxhClshDyQd8DPBViJmeoT1fSI0g7Ed|wlKH70MoUEHV5GGuohl6XVREAyCoZIiRPg27m0pZGpxJlCBRoOLWxSVOz10WxGh9fO0pijxhClshDyQd8DPBViJmeoT1fSI0g7Ed|wlKH70MoUEHV5GGuohl6XVREAyCoZIiRPg27m0pZGpxJlCBRoOLWxSVOz10WxGh9fO0pijxhClshDyQd8DPBViJmeoT1fSI0g7Ed|wlKH70MoUEHV5GGuohl6XVREAyCoZIiRPg27m0pZGpxJlCBRoOLWxSVOz10WxGh9fO0pijxhClshDyQd8DPBViJmeoT1fSI0g7Ed
29320|TCC-180123023784|1|||2|||2013-07-09 14:12:23.108211|1|2018-01-23 18:42:42.968000|29800|14|3|1||2018-01-23 14:06:31.940019|2013-07-09 14:12:23.108211|2018-01-23 18:42:43.570037|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|1000|290|12541|31791|1|0|F832315R0812117|1|3|333|12|555|0|qIO97afbv4zBzxMLybHU3KkSkKyzACAvRXEdOs7xiNhdIJ8GgJs022RxYcR2B45X4c50ND2GTWceHGUOmB4PZfMYarYREzpNwhVU|qIO97afbv4zBzxMLybHU3KkSkKyzACAvRXEdOs7xiNhdIJ8GgJs022RxYcR2B45X4c50ND2GTWceHGUOmB4PZfMYarYREzpNwhVU|qIO97afbv4zBzxMLybHU3KkSkKyzACAvRXEdOs7xiNhdIJ8GgJs022RxYcR2B45X4c50ND2GTWceHGUOmB4PZfMYarYREzpNwhVU|qIO97afbv4zBzxMLybHU3KkSkKyzACAvRXEdOs7xiNhdIJ8GgJs022RxYcR2B45X4c50ND2GTWceHGUOmB4PZfMYarYREzpNwhVU|qIO97afbv4zBzxMLybHU3KkSkKyzACAvRXEdOs7xiNhdIJ8GgJs022RxYcR2B45X4c50ND2GTWceHGUOmB4PZfMYarYREzpNwhVU
29317|TCC-180123023781|1|||2|||2013-07-09 14:12:24.132290|1|2018-01-23 18:42:44.511000|29797|14|3|1||2018-01-23 14:06:03.146834|2013-07-09 14:12:24.132290|2018-01-23 18:42:45.118768|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|1762|1851|21812|7942|1|0|F832315R0812117|1|1|333|12|555|0|rAcOtbGccTmZ8yPdGQaz1sr8yEvTEWYsbMfWgMj1KlPhHGrkFWZgMHwYxGazheE5yl2TTQYxYe0qsZ26cMlZP8kSDxdJj4sK61jc|rAcOtbGccTmZ8yPdGQaz1sr8yEvTEWYsbMfWgMj1KlPhHGrkFWZgMHwYxGazheE5yl2TTQYxYe0qsZ26cMlZP8kSDxdJj4sK61jc|rAcOtbGccTmZ8yPdGQaz1sr8yEvTEWYsbMfWgMj1KlPhHGrkFWZgMHwYxGazheE5yl2TTQYxYe0qsZ26cMlZP8kSDxdJj4sK61jc|rAcOtbGccTmZ8yPdGQaz1sr8yEvTEWYsbMfWgMj1KlPhHGrkFWZgMHwYxGazheE5yl2TTQYxYe0qsZ26cMlZP8kSDxdJj4sK61jc|rAcOtbGccTmZ8yPdGQaz1sr8yEvTEWYsbMfWgMj1KlPhHGrkFWZgMHwYxGazheE5yl2TTQYxYe0qsZ26cMlZP8kSDxdJj4sK61jc
